id_centre_desservi,annee,production,distribution,cons_pop_branchee,cons_bf,cons_administrative,cons_industrielle,cons_autres,nbre_abonnes_particuliers,nbre_bf,abon_administratifs,abon_industrielle,autres_abonnes,taux_branchement,rend_distribution,rend_adduction,organisme_distributeur,dot_pop_branchee,dot_bf,dot_administrative,dot_industrielle,dot_globale_nette,dot_globale_brute,dr,kp,regie,cons_totale_calc,production_implied,lib_centre_uniformise,milieu,code_commune,lib_commune,lib_province,id_province,code_region_12,libelle_region,srm,id_dr_admin,type_centre,sa_centre,population_2024,menages_2024,mappable_on_map,id_dr,dr_volume_produit_traite_total,dr_debit_exploitable_total,dr_taux_utilisation_mean,dr_n_installations_actives
GA04001273,2002,27672376.6007819,26974000.0,13935829.0,1160780.0,3186577.0,1156209.0,1909791.0,,,,,,0.737462415304408,0.791472751538518,0.974762680818598,REGIES&CONCESS,78.737610874845,18.4224652878737,13.2774212074702,4.81754368303915,88.9550558353446,115.301717153021,DR1,1.3,RAMSA,21349186.0,27672376.600781895,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2003,29573252.8286441,28851111.0,14746400.0,1209000.0,3495900.0,1357900.0,2153000.0,,,,,,0.776123841682162,0.795886161888185,0.975581251314206,REGIES&CONCESS,76.7058138379859,21.8017699000809,14.1134210409847,5.48202592509888,92.7015065154323,119.391220779241,DR1,1.3,RAMSA,22962200.0,29573252.828644104,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2004,31250407.8039609,30481441.0,15453573.0,1188657.0,3646794.0,1977506.0,2354032.0,,,,,,0.811499816741133,0.807723033829011,0.975393383382874,REGIES&CONCESS,74.4899631932134,24.6661889079266,14.2648927027412,7.73526305818946,96.3064201628026,122.239894614395,DR1,1.3,RAMSA,24620562.0,31250407.80396091,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2005,33394400.3530888,32432299.0,16070895.0,1112549.0,4301003.0,1368673.0,2684660.0,,,,,,0.853527850336109,0.787418122902727,0.971189740108634,REGIES&CONCESS,72.1570342792836,29.108538471693,16.4826126814394,5.24512699631778,97.8677151547697,127.976420092915,DR1,1.3,RAMSA,25537780.0,33394400.35308881,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2006,35015853.7808274,33919150.5587,20464000.0,1124000.0,3597000.0,1272000.0,2653330.0,,,,,,0.902489330156735,0.858226975632013,0.968679809180381,REGIES&CONCESS,85.1341470427607,43.2782318892977,13.5050369252881,4.77575951319612,109.295546721524,131.468000634018,DR1,1.3,RAMSA,29110330.0,35015853.780827396,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2007,35721298.8661371,34562981.0,18398000.0,973000.0,3461000.0,1529000.0,2622000.0,,,,,,0.964910125615919,0.780690762755678,0.967573467289703,REGIES&CONCESS,70.1355357833446,101.996529557914,12.7308079787419,5.6242142153991,99.2532192113237,131.395838375048,DR1,1.3,RAMSA,26983000.0,35721298.866137095,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2008,36714094.8760368,35757416.0,19575000.0,662000.0,3465000.0,1589000.0,2622000.0,,,,,,0.94603844921195,0.780621284267297,0.973942463261944,REGIES&CONCESS,74.5669503774825,44.2106566805669,12.4869576126747,5.72634217793366,100.591182638554,132.308036509319,DR1,1.3,RAMSA,27913000.0,36714094.8760368,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2009,39825879.4027708,38619252.0,21539000.0,390000.0,3818000.0,1812000.0,2570000.0,,,,,,0.969767199213991,0.780154934124566,0.969702429152466,REGIES&CONCESS,78.4170452860395,45.5447847000613,13.4799522190436,6.39750482475299,106.374405554626,140.610516351687,DR1,1.42902819557458,RAMSA,30129000.0,39825879.402770795,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2010,39807674.7121918,39090140.0,21797000.0,232000.0,3675000.0,1888000.0,3095000.0,,,,,,0.969782286735327,0.785031724112525,0.981974965446248,REGIES&CONCESS,77.7452627703611,26.5569287232517,12.7118512532747,6.53060548739661,106.146552220201,137.695031205476,DR1,1.37954379288486,RAMSA,30687000.0,39807674.712191775,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2011,39805421.442123,38858100.0,22612000.0,195000.0,3575000.0,1576000.0,2771000.0,,30.0,1222.0,117.0,112.0,0.977565971292029,0.790800373667266,0.976201195520555,REGIES&CONCESS,78.3868821029227,29.4562752389789,12.1150869462543,5.34080476288024,104.135526369636,134.894025651361,DR1,1.37641974260193,RAMSA,30729000.0,39805421.442122996,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA04001273,2012,40680534.6615166,40021510.0,24032158.4699454,200450.819672131,3812554.64480874,1729262.29508197,2628797.81420765,,29.0,1247.0,115.0,113.0,0.97658470733899,0.809645214378864,0.9838,REGIES&CONCESS,81.7019419374499,28.422204869619,12.6580147213517,5.741301994984,107.581536574983,135.062931443902,DR1,1.31,RAMSA,32403224.04371589,40680534.66151657,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,59583344.0,39559.2,0.0,175.0
GA04001273,2013,41506650.4657756,40991968.0,24618000.0,184000.0,3759000.0,1746000.0,2728000.0,,29.0,1261.0,115.0,115.0,0.981265542122399,0.805889583051977,0.9876,REGIES&CONCESS,81.6046240531144,31.9466440010042,12.2270271135085,5.67927356748759,107.454067755987,135.010093279053,DR1,1.31,RAMSA,33035000.0,41506650.46577562,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,60549168.0,39559.2,0.0,175.0
GA04001273,2014,43076341.5378356,42352659.0,24958000.0,272000.0,4698000.0,999000.0,2944000.0,,29.0,1271.0,116.0,117.0,0.982110289533585,0.799737272694024,0.9832,REGIES&CONCESS,80.9836037707071,48.4521632625068,14.9713372028408,3.18356020979949,107.938306172291,137.27340030389,DR1,1.31,RAMSA,33871000.0,43076341.53783564,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,62432536.0,39559.2,23.967476722532588,175.0
GA04001273,2015,43546835.0916995,42471771.0,26113000.0,176000.0,3986000.0,1772000.0,2116000.0,,29.0,1265.0,116.0,117.0,0.980574084732549,0.804369565846454,0.97531246324938,REGIES&CONCESS,83.5030026465223,28.4090631775249,12.4986477710197,5.55634818119591,107.122755594919,136.547053024042,DR1,1.31,RAMSA,34163000.0,43546835.09169952,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,64290691.0,39992.4,13.197407407407407,175.0
GA04001273,2016,44998226.3781769,44058790.0,27188000.0,195000.0,4206000.0,1866000.0,2041000.0,,28.0,1275.0,118.0,116.0,0.991699831640968,0.805650813379124,0.979122813190867,REGIES&CONCESS,84.5864720538349,72.4855768977825,12.976965747356,5.75725584511798,109.517445593948,138.835102805842,DR1,1.31,RAMSA,35496000.0,44998226.37817685,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,67750318.0,39992.4,26.481981481481483,175.0
GA04001273,2017,47337121.2707055,46127190.0,28589000.0,189000.0,3970000.0,1849000.0,2110000.0,,28.0,1293.0,118.0,115.0,0.981520882536575,0.795777934879623,0.974440117222459,REGIES&CONCESS,88.4263025390475,31.0500728288708,12.0523726662374,5.61330908309142,111.437391299641,143.708973929828,DR1,1.31,RAMSA,36707000.0,47337121.27070547,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,70997527.0,39992.4,32.031893518518515,175.0
GA04001273,2018,47836811.8723934,46649735.0,29237000.0,158000.0,4422000.0,1087000.0,2127000.0,,28.0,1309.0,118.0,117.0,0.982276061236689,0.793809439646335,0.975184866509082,REGIES&CONCESS,88.9118092720578,26.6291341965429,13.2092736833538,3.24705574260641,110.61795878975,142.896775251369,DR1,1.31,RAMSA,37031000.0,47836811.87239338,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,71008490.0,39992.4,35.97677314814815,175.0
GA04001273,2019,50453362.1630532,49243240.0,30786000.0,152000.0,3664000.0,2111000.0,2248000.0,,28.0,1356.0,118.0,116.0,0.983748613189693,0.791194892943681,0.976015034257927,REGIES&CONCESS,91.9829824937011,27.4910619110841,10.769457340629,6.20478287283509,114.516601377796,148.295669079232,DR1,1.31,RAMSA,38961000.0,50453362.16305323,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,75037651.0,40287.6,37.419673112338856,175.0
GA04001273,2020,46655415.5304696,45618990.0,30360000.0,144000.0,2861000.0,1984000.0,1168000.0,,28.0,1336.0,120.0,121.0,0.980207136887878,0.800478046532815,0.977785525674018,REGIES&CONCESS,89.5778052049974,21.0411940410083,8.27435916187166,5.73796874419901,105.61159507657,134.933123014845,DR1,1.31,RAMSA,36517000.0,46655415.53046964,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,72126341.0,40287.6,40.29801115241636,175.0
GA04001273,2021,48810957.1945475,48243500.0,31997424.0,151000.0,3672000.0,1290000.0,1170000.0,,28.0,1380.0,120.0,121.0,0.977327154030118,0.793483557370423,0.988374389129765,REGIES&CONCESS,93.1686314856507,18.952459410431,10.4495439772229,3.67099992663878,108.935995112947,138.903116496397,DR1,1.31,RAMSA,38280424.0,48810957.194547504,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,75032464.0,44001.6,38.836135578583765,186.0
GA04001273,2022,51914254.422109,50967308.0,33360000.0,145000.0,2927000.0,2035000.0,1804000.0,,28.0,1415.0,117.0,122.0,0.981345528847513,0.790133942330248,0.981759414005844,REGIES&CONCESS,95.1868411155341,21.7649604045354,8.19587909452557,5.69819404077879,112.762639909682,145.364862496086,DR1,1.31,RAMSA,40271000.0,51914254.42210897,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,54048827.0,46412.16,37.07116500994036,202.0
GA04001273,2023,56560036.4181752,55193960.0,,,,,,,,,,,0.98,,0.975847320746487,REGIES&CONCESS,0.0,0.0,0.0,0.0,,155.833439430963,DR1,1.31,RAMSA,,56560036.418175206,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,DR1,45521963.0,46227.36,36.538498427672955,205.0
GA04001273,2024,60112503.5246434,57357821.0,,,,,,,,,,,,,0.95417455,REGIES&CONCESS,,,,,,162.964851942441,DR1,1.31,RAMSA,,60112503.52464337,Agadir,Urbain,09.001.01.01,Agadir,Agadir-Ida -Ou-Tanane,9.001,09,Souss-Massa,SRM SM,DR1,Commune,URB,504768.0,143553.0,True,,,,,
GA16001,1994,35177209.0,33163800.0,13864612.0,774332.0,2066824.0,2201971.0,0.0,,,,,,0.700015372069702,0.570131860643232,0.942763821882515,REGIES&CONCESS,101.724548619166,13.2572618581697,10.6152230484489,11.309339020263,97.1102845848777,180.670400458337,DR9,1.38,AMENDIS TANGER,18907739.0,35177209.0,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,1995,,,,,,,0.0,,,,,,,,,REGIES&CONCESS,,,,,,,DR9,1.38,AMENDIS TANGER,0.0,,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,1996,40170048.0,32118077.0,13730673.0,703412.0,2142048.0,1432356.0,0.0,,,,,,0.728835103375339,0.560696364231271,0.79955286585667,REGIES&CONCESS,91.1396269281198,12.5493435611419,10.3627233057473,6.92940069658898,87.1208248655467,194.333223439712,DR9,1.38,AMENDIS TANGER,18008489.0,40170048.00000001,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,1997,39768900.0,33807015.0,15300711.0,775348.0,1796232.0,1616813.0,0.0,,,,,,0.733269740340401,0.576481064654777,0.850086751205087,REGIES&CONCESS,97.9720263038435,13.6483020354889,8.43367130403372,7.59126293379067,91.5052716721052,186.723001662918,DR9,1.38,AMENDIS TANGER,19489104.0,39768900.000000015,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,1998,37043905.0,33585911.0,16139647.0,906708.0,1843722.0,1705754.0,0.0,,,,,,0.738589770472207,0.613228296829584,0.906651472084274,REGIES&CONCESS,99.5759647636055,15.805514902396,8.40154614977753,7.77284804930875,93.8519064368266,168.803147885351,DR9,1.38,AMENDIS TANGER,20595831.0,37043905.0,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,1999,37928697.0,35240412.0,16036396.0,879726.0,1739826.0,1807855.0,0.0,,,,,,0.747485539900622,0.580691366491402,0.92912266403457,REGIES&CONCESS,94.8805718860858,15.4075821525239,7.69447749801343,7.99533954382281,90.5023098328682,167.741777393526,DR9,1.38,AMENDIS TANGER,20463803.0,37928697.0,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2000,37310613.0,30894166.0,17570909.0,1103385.0,1942632.0,2096216.0,0.0,,,,,,0.758174270986773,0.735191945301258,0.828026224066595,REGIES&CONCESS,99.4736473476177,19.584271673052,8.33822084221247,8.99743849631802,97.4900001732348,160.145684284169,DR9,1.38,AMENDIS TANGER,22713142.0,37310612.999999985,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2001,36233074.0,34655079.0,18709805.0,1154888.0,2010599.0,2137197.0,0.0,,,,,,0.784850407859751,0.692899560263591,0.956448768326971,REGIES&CONCESS,99.3058346143458,22.3610264116108,8.37563716150431,8.9030117963132,100.029839470035,150.93764647746,DR9,1.38,AMENDIS TANGER,24012489.0,36233074.0,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2002,38185318.1085955,36442000.0,19029236.0,1142970.0,1675773.0,2151856.0,0.0,,,,,,0.80242265101563,0.658576230722792,0.954345853460284,REGIES&CONCESS,95.8782510769028,23.3883512893191,6.7751219932863,8.6999175377483,97.030928379764,154.382597486759,DR9,1.38,AMENDIS TANGER,23999835.0,38185318.10859549,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2003,39136722.4312084,37571253.53396,21270454.0,1143000.0,1915031.0,3266463.0,0.0,,,,,,0.823356332206177,0.73446971831955,0.959999999999998,REGIES&CONCESS,101.367888065283,25.3898201902481,7.51427832693298,12.8170834449304,108.278205255812,153.566300050506,DR9,1.38,AMENDIS TANGER,27594948.0,39136722.43120842,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2004,40708307.2534945,38930610.0,23052379.0,1495453.0,2054292.0,2293231.0,0.0,,,,,,0.825602623856391,0.742227131812217,0.956330848088951,REGIES&CONCESS,106.332418774478,32.6553112962529,7.82317745018108,8.73310758512237,110.039609583729,155.025824634755,DR9,1.38,AMENDIS TANGER,28895355.0,40708307.25349451,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2005,42721464.5095791,39108020.0,23964137.0,1484284.0,2401281.0,2835220.0,0.0,,,,,,0.825590798951733,0.784619676475567,0.915418524363347,REGIES&CONCESS,106.982124445917,31.36619814347,8.85028493105505,10.4496328593888,113.093928943426,157.456429956232,DR9,1.38,AMENDIS TANGER,30684922.0,42721464.5095791,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2006,44547640.7746182,40295156.0,25163705.0,1660692.0,2166507.0,2248121.0,0.0,,,,,,0.832567055534909,0.77525509517819,0.904540741088109,REGIES&CONCESS,107.810955083445,35.3798273248566,7.72800913479181,8.01912923619323,111.430736462882,158.903052166309,DR9,1.38,AMENDIS TANGER,31239025.0,44547640.77461819,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2007,47209988.9744512,40765418.0,25968510.0,1761297.0,2052310.0,2322892.0,0.0,,,,,,0.822076874167076,0.787555005568691,0.863491368787677,REGIES&CONCESS,109.052441355437,34.1744070179813,7.08506360384845,8.01917720269878,110.834148236439,162.980141704212,DR9,1.38,AMENDIS TANGER,32105009.0,47209988.97445119,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2008,48624950.8689741,41601298.0,25368852.0,1731292.0,2063900.0,2487377.0,0.0,,,,,,0.806408984390418,0.760827727057939,0.855554550833374,REGIES&CONCESS,105.108904839043,29.8799026345209,6.8957690044338,8.31066292889265,105.751677832301,162.462536481607,DR9,1.38,AMENDIS TANGER,31651421.0,48624950.86897408,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2009,49762182.1714698,44600957.0,27474189.512,1825000.0,2403991.5823,2639555.7957,0.0,,,,,,0.822926010807818,0.77,0.89628217762466,REGIES&CONCESS,107.957151219639,33.3269379789133,7.77356543174346,8.53528766060839,111.050934739192,160.911370066513,DR9,1.38,AMENDIS TANGER,34342736.89,49762182.171469815,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2010,52553924.5301249,47466734.0,30886674.5671953,1805847.92452564,2194774.52252038,2758437.32925866,0.0,,525.0,901.0,176.0,,0.830431432709211,0.77,0.890421170604988,REGIES&CONCESS,116.398651948233,33.3285486012611,6.86863578036026,8.6326413684946,117.813850687844,164.469635820012,DR9,1.38,AMENDIS TANGER,37645734.34349998,53308182.20297838,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2011,51963785.2631579,49365596.0,32334595.6896804,1869989.70995766,1993953.24106673,2782262.11473331,0.0,,620.0,910.0,168.0,,0.883517974142152,0.787522033541863,0.963,REGIES&CONCESS,110.847495578916,48.6243871974465,6.03933067354657,8.42697841919611,118.065930952213,157.389088063813,DR9,1.38,AMENDIS TANGER,38980800.755438104,51262301.14226376,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,,,,,
GA16001,2012,52642612.631579,50010482.0,33143296.2521587,2508484.7332312,1925311.0539042,2819765.77426778,0.0,,687.0,931.0,167.0,,0.894412132276268,0.807767815826328,0.95,REGIES&CONCESS,108.623831766673,69.6409270966581,5.64375309425851,8.26570947137973,118.417172550527,154.313718464793,DR9,1.38,AMENDIS TANGER,40396857.81356188,52642612.63157895,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,DR9,114062951.0,16341.84,0.0,136.0
GA16001,2013,55235898.9473684,52474104.0,34695137.9312244,2870797.39893383,1851154.08903757,2661941.09080425,0.0,,782.0,960.0,166.0,,0.900592394850571,0.801900886387693,0.95,REGIES&CONCESS,109.295103720664,81.9300643952543,5.25173657664415,7.55194474313964,119.378492016289,156.704616089811,DR9,1.38,AMENDIS TANGER,42079030.51000004,55235898.94736842,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,DR9,116481140.0,16341.84,0.0,136.0
GA16001,2014,58744912.631579,55807667.0,36893452.9982305,3163721.64517988,1862845.88442621,2824840.50014041,0.0,,861.0,988.0,164.0,,0.91369240927243,0.801769065672948,0.95,REGIES&CONCESS,110.867157462644,100.647478161963,5.11482232278907,7.75617423278536,122.856118119769,161.296107740466,DR9,1.3,AMENDIS TANGER,44744861.027977005,58744912.63157895,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,DR9,119460376.0,16341.84,0.9508884803921568,136.0
GA16001,2015,60672027.0833333,58245146.0,38472379.0,3216321.0,1879603.0,2697089.0,0.0,,988.0,970.0,163.0,,0.928667586423623,0.794321847866945,0.96,REGIES&CONCESS,109.758005124156,119.459286794368,4.97981924951783,7.14566624966165,122.575506459656,160.744438254701,DR9,1.3,AMENDIS TANGER,46265392.0,60672027.083333336,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,DR9,124695764.0,16341.84,8.909136029411766,136.0
GA16001,2016,61401823.9583333,58945751.0,39619068.0,3146082.0,1858025.0,2522379.0,0.0,,1244.0,967.0,166.0,,0.954130986052972,0.799812593786446,0.96,REGIES&CONCESS,106.154285088197,175.34440342178,4.74999145293155,6.44839476920602,120.526353813174,156.972128467857,DR9,1.3,AMENDIS TANGER,47145554.0,61401823.958333336,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,DR9,126340269.0,16341.84,12.005226715686273,136.0
GA16001,2017,63887009.2783505,61970399.0,41038776.0,3860075.0,1863876.0,2365762.0,0.0,,1584.0,989.0,,,0.962718233118769,0.792773482061976,0.97,REGIES&CONCESS,105.155090625591,255.407917635337,4.59782159829763,5.83587729013721,121.190480383849,157.596895453689,DR9,1.3,AMENDIS TANGER,49128489.0,63887009.27835052,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,DR9,133748014.0,16341.84,13.14908088235294,136.0
GA16001,2018,65341738.1443299,63381486.0,42218381.0,3462861.0,1809570.0,2192162.0,0.0,,1571.0,998.0,,,0.95622700119293,0.783872028497407,0.97,REGIES&CONCESS,105.091961184697,188.303192688334,4.30729197917549,5.21796990426084,118.259628205477,155.531946603037,DR9,1.3,AMENDIS TANGER,49682974.0,65341738.1443299,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,DR9,130017891.0,16341.84,13.789325980392157,136.0
GA16001,2019,70665857.865603,68835439.0,44729933.0,3776663.0,2272123.0,2436365.0,0.0,,1553.0,1050.0,,,0.964367584819228,0.773076844908333,0.974097549780203,REGIES&CONCESS,106.531586111628,243.43651551107,5.21860693994279,5.59583759208182,122.224283928308,162.305181662457,DR9,1.3,AMENDIS TANGER,53215084.0,70665857.86560303,Al Bahraoyine,Urbain,01.227.05.01,Al Bahraoyine,Fahs-Anjra,1.227,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,15491.0,3912.0,True,DR9,136792656.0,16341.84,13.635183823529411,136.0
