id_centre_desservi,annee,distribution,production,cons_pop_branchee,cons_bf,cons_administrative,cons_industrielle,cons_autres,dot_pop_branchee,dot_bf,dot_administrative,dot_industrielle,dot_globale_nette,dot_globale_brute,rend_distribution,rend_adduction,taux_branchement,nbre_abonnes_particuliers,nbre_bf,abon_administratifs,abon_industrielle,autres_abonnes,dr,kp,regie,organisme_distributeur,consommation_totale,lib_centre_uniformise,milieu,code_commune,lib_commune,lib_province,code_region_12,libelle_region,srm,id_dr_admin,type_centre,sa_centre,population_2024,menages_2024,mappable,systeme_aep,n_installations_centre,capacite_equipee_centre,capacite_exploitable_centre,population_interp,pop_multi_ancre,dr_volume_produit_traite,dr_debit_exploitable,dr_n_installations
NM2C49,2018,117330.0,118060.0,94089.0,0.0,6077.0,0.0,,,,,,,,0.853711753174806,0.993816703371167,,1064.0,0.0,19.0,0.0,,DR9,1.5,,ONEE,100166.0,GERANCE BOUHMED,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,130017891.0,86493.84,136.0
NM2C49,2019,127988.0,128749.0,100775.0,0.0,6978.0,9.0,,,,,,,,0.841969559646217,0.994089274479802,,1122.0,0.0,19.0,0.0,,DR9,1.5,,ONEE,107762.0,GERANCE BOUHMED,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,136792656.0,88773.84,136.0
NM2C49,2020,143981.0,147894.0,108122.0,0.0,6710.0,0.0,0.0,,,,,,,0.797549676693453,0.973541861062653,,1179.0,0.0,20.0,0.0,0.0,DR9,1.5,,ONEE,114832.0,GERANCE BOUHMED,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,131950405.0,88905.84,136.0
NM2C49,2021,146565.0,150520.0,109153.0,0.0,7205.0,0.0,0.0,,,,,,,0.793900317265377,0.97372442200372,,1233.0,0.0,20.0,0.0,0.0,DR9,1.5,,ONEE,116358.0,GERANCE BOUHMED,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,139331058.0,107745.84,139.0
NM2C49,2022,146994.0,149700.0,112193.0,0.0,6253.0,650.0,0.0,,,,,,,0.810209940541791,0.981923847695391,,1296.0,0.0,19.0,0.0,0.0,DR9,1.5,,ONEE,119096.0,GERANCE BOUHMED,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,136328721.0,111057.84,147.0
NM2C49,2023,155989.0,,123652.0,0.0,6800.0,3.0,0.0,,,,,,,0.83630897050433,,,1368.0,0.0,22.0,0.0,0.0,DR9,1.5,,ONEE,130455.0,GERANCE BOUHMED,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,145098537.0,108795.84,149.0
NM2C59,2004,,,,,,,,,,,,,,,,,,,,,,DR9,,,,,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,,,
NM2C59,2012,47728.0,48336.0,37741.0,0.0,1505.0,0.0,,55.3098213314698,0.0,1.69193222968825,0.0,44.1206460374385,54.3396918632631,0.8222846128059,0.987421383647799,0.767109941532381,624.0,0.0,5.0,0.0,,DR9,1.5,,ONEE,39246.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,114062951.0,87012.0,136.0
NM2C59,2013,53877.0,54345.0,42125.0,0.0,2308.0,0.0,,60.2069539021945,0.0,2.55464152545695,0.0,49.1812768200297,60.1525102690458,0.824711843643855,0.991388352194314,0.77443936742452,652.0,0.0,11.0,0.0,,DR9,1.5,,ONEE,44433.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,116481140.0,87012.0,136.0
NM2C59,2014,57241.0,57625.0,43858.0,0.0,2199.0,0.0,,60.3798504695589,0.0,2.39644293327231,0.0,50.19234751147,62.7990104728588,0.804615572753795,0.993336225596529,0.791586998087954,690.0,0.0,5.0,0.0,,DR9,1.5,,ONEE,46057.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,119460376.0,86520.0,136.0
NM2C59,2015,60939.0,61584.0,45726.0,0.0,3322.0,0.0,,61.5482207559013,0.0,3.62837998760567,0.0,53.5715778543296,67.2637426720975,0.804870444214707,0.989526500389712,0.81144827995593,712.0,0.0,5.0,0.0,,DR9,1.5,,ONEE,49048.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,124695764.0,83314.08,136.0
NM2C59,2016,67929.0,68676.0,51198.0,0.0,4366.0,0.0,,67.7239285839594,0.0,4.77934232930675,0.0,60.8244107158956,75.1777631258521,0.817971705751594,0.989122837672549,0.827551938560505,731.0,0.0,5.0,0.0,,DR9,1.5,,ONEE,55564.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,126340269.0,84338.16,136.0
NM2C59,2017,67158.0,67862.0,49460.0,0.0,6270.0,301.0,,63.8333963941373,0.0,6.87896691781781,0.330234297011669,61.4729498201355,74.4530228033417,0.834316090413651,0.989626005717485,0.850083994751842,756.0,0.0,5.0,0.0,,DR9,1.5,,ONEE,56031.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,133748014.0,86733.72,136.0
NM2C59,2018,71129.0,71859.0,55158.0,0.0,2670.0,0.0,,69.8952634038308,0.0,2.93587941574506,0.0,63.5865299077547,79.0147411745408,0.813001729252485,0.989841216827398,0.867736203261602,777.0,0.0,5.0,0.0,,DR9,1.5,,ONEE,57828.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,130017891.0,86493.84,136.0
NM2C59,2019,72538.0,73215.0,56833.0,0.0,3086.0,0.0,,69.5481498767237,0.0,3.40090223052681,0.0,66.0332666075618,80.6860197044783,0.826036008712675,0.990753260943796,0.900561186574379,812.0,0.0,5.0,0.0,,DR9,1.5,,ONEE,59919.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,136792656.0,88773.84,136.0
NM2C59,2020,89492.0,90582.0,58490.0,0.0,2067.0,0.0,0.0,69.9162764000555,0.0,2.28302135844138,0.0,66.8857882937275,100.048689255122,0.676675010056765,0.987966704201718,0.924001824205198,839.0,0.0,5.0,0.0,0.0,DR9,1.5,,ONEE,60557.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,131950405.0,88905.84,136.0
NM2C59,2021,83806.0,84930.0,62909.0,0.0,1368.0,92.0,0.0,73.1993582623981,0.0,1.51435211293449,0.101842393559922,71.2553590332457,94.0160270113496,0.768071498460731,0.986765571647239,0.95136304716109,870.0,0.0,5.0,1.0,0.0,DR9,1.5,,ONEE,64369.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,139331058.0,107745.84,139.0
NM2C59,2022,89901.0,90736.0,67445.0,0.0,1262.0,67.0,0.0,76.4948236584104,0.0,1.40013979053375,0.0743338874530596,76.3020712790556,100.668053909564,0.7649970523131,0.990797478398871,0.978204720560091,901.0,0.0,5.0,0.0,0.0,DR9,1.5,,ONEE,68774.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,136328721.0,111057.84,147.0
NM2C59,2023,92751.0,93639.0,72188.0,0.0,1287.0,0.0,0.0,81.6123033772178,0.0,1.43107324585192,0.0,81.70016063634,104.121420099711,0.792174747442076,0.99051677185788,0.983541501328283,944.0,0.0,5.0,0.0,0.0,DR9,1.5,,ONEE,73475.0,GERANCE TARGHA,Rural,,,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,,,,,False,,,,,,0,145098537.0,108795.84,149.0
NM2C69,2004,,,,,,,,,,,,,,,,,,,,,,DR9,,,,,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,10038.0,1,,,
NM2C69,2012,82399.0,85679.0,55508.0,0.0,920.0,6959.0,,37.3125190237766,0.0,0.240865212053207,1.82193588117203,16.5953513004529,22.4316201125073,0.769269044527239,0.961717573734521,0.389481884028444,661.0,0.0,7.0,2.0,,DR9,1.5,,ONEE,63387.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,9421.934872722692,1,114062951.0,87012.0,136.0
NM2C69,2013,80462.0,82713.0,59323.0,0.0,1044.0,2134.0,,38.7620428284604,0.0,0.271911477426349,0.555803728762288,16.2784858722454,21.5427337474766,0.776776615048097,0.972785414626479,0.398605685836359,690.0,0.0,7.0,0.0,,DR9,1.5,,ONEE,62501.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,9347.63425185598,1,116481140.0,87012.0,136.0
NM2C69,2014,85821.0,87532.0,59585.0,0.0,3266.0,0.0,,38.8381343981925,0.0,0.846221411526334,0.0,16.2847097170366,22.6795629497009,0.732349891052307,0.980452862952977,0.397508493771234,702.0,0.0,8.0,0.0,,DR9,1.5,,ONEE,62851.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,9273.919559711525,1,119460376.0,86520.0,136.0
NM2C69,2015,99076.0,102259.0,65378.0,0.0,3692.0,0.0,,42.7417710382031,0.0,0.976934634666269,0.0,18.2765100802815,27.0586020602216,0.697141588275667,0.968873155419083,0.404746341234963,715.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,69070.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,9200.786175702535,1,124695764.0,83314.08,136.0
NM2C69,2016,89070.0,90546.0,59488.0,0.0,7858.0,0.0,,39.0924057935996,0.0,2.12349784015746,0.0,18.1991709777608,24.468597026584,0.756101942292579,0.98369889338016,0.411222405253843,727.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,67346.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,9128.229515679792,1,126340269.0,84338.16,136.0
NM2C69,2017,82081.0,83364.0,59251.0,0.0,2255.0,0.0,,38.2365672271866,0.0,0.622332282866605,0.0,16.9743544966711,23.0066999684664,0.749332975962768,0.984609663643779,0.427654033811333,757.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,61506.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,9056.24503164431,1,133748014.0,86733.72,136.0
NM2C69,2018,85040.0,86219.0,59769.0,0.0,3961.0,94.0,,38.6936938915601,0.0,1.11639173131719,0.0264935174813975,17.9885346780076,24.3004742949852,0.750517403574788,0.986325519897006,0.43535904006527,772.0,0.0,14.0,0.0,,DR9,1.5,,ONEE,63824.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,8984.828211462254,1,130017891.0,86493.84,136.0
NM2C69,2019,85002.0,86130.0,59701.0,0.0,3478.0,266.0,,38.2731046907203,0.0,1.00109970007958,0.0765648419267302,18.2618661505316,24.791465545674,0.746394202489353,0.986903517938001,0.448988963591756,798.0,0.0,14.0,1.0,,DR9,1.5,,ONEE,63445.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,8913.974578582123,1,136792656.0,88773.84,136.0
NM2C69,2020,108451.0,110942.0,71825.0,0.0,2501.0,992.0,430.0,45.7263316543834,0.0,0.735186341745378,0.291605298285252,22.2666513452735,32.6121723814137,0.698453679541913,0.977546826269582,0.461735228940778,823.0,0.0,14.0,2.0,0.0,DR9,1.5,,ONEE,75748.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,8843.679691754132,1,131950405.0,88905.84,136.0
NM2C69,2021,101774.0,103219.0,67969.0,62.0,2003.0,1801.0,0.0,43.6540667483287,0.0349482420176811,0.601313109970621,0.54067144835601,21.5653156538889,30.9869884663293,0.705828600624914,0.986000639417162,0.467418497936741,836.0,1.0,15.0,0.0,0.0,DR9,1.5,,ONEE,71835.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,8773.939144751837,1,139331058.0,107745.84,139.0
NM2C69,2022,107788.0,109440.0,72558.0,184.0,4100.0,0.0,0.0,46.0237423693509,0.109187928348422,1.25701240843969,0.0,23.5588652412982,33.5530336535706,0.712899395108918,0.984904970760234,0.483347060092379,868.0,1.0,18.0,0.0,0.0,DR9,1.5,,ONEE,76842.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,8704.748566095945,1,136328721.0,111057.84,147.0
NM2C69,2023,113204.0,114944.0,82950.0,23.0,383.0,0.0,0.0,51.6087776684818,0.014497141878537,0.119919681633655,0.0,26.0992819380025,35.9896811637046,0.736334405144695,0.98486219376392,0.503250841943657,908.0,0.0,0.0,0.0,0.0,DR9,1.5,,ONEE,83356.0,Amtar,Rural,01.151.09.01,Amtar,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,8568.0,1814.0,True,,,,,8636.103618780293,1,145098537.0,108795.84,149.0
NM2C79,2004,,,,,,,,,,,,,,,,,,,,,,DR9,,,,,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,8139.0,1,,,
NM2C79,2012,,,,,,,,,,,,,,,,,,,,,,DR9,1.5,,ONEE,,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7629.313354064405,1,114062951.0,87012.0,136.0
NM2C79,2013,,,,,,,,,,,,,,,,,,,,,,DR9,1.5,,ONEE,,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7567.888995898149,1,116481140.0,87012.0,136.0
NM2C79,2014,,,,,,,,,,,,,,,,,,,,,,DR9,1.5,,ONEE,,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7506.959171328961,1,119460376.0,86520.0,136.0
NM2C79,2015,,,,,,,,,,,,,,,,,,,,,,DR9,1.5,,ONEE,,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7446.519898817823,1,124695764.0,83314.08,136.0
NM2C79,2016,,,,,,,,,,,,,,,,,,,,,,DR9,1.5,,ONEE,,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7386.567228881482,1,126340269.0,84338.16,136.0
NM2C79,2017,,,,,,,,,,,,,,,,,,,,,,DR9,1.5,,ONEE,,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7327.09724383437,1,133748014.0,86733.72,136.0
NM2C79,2018,,,,,,,,,,,,,,,,,,,,,,DR9,1.5,,ONEE,,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7268.106057532591,1,130017891.0,86493.84,136.0
NM2C79,2019,31621.0,33343.0,13580.0,0.0,1652.0,0.0,,54.1720057795129,0.0,0.633886129367595,0.0,5.84464498942325,12.7939862055107,0.481705195914108,0.948354977056654,0.09618914391437,127.0,0.0,3.0,0.0,,DR9,1.5,,ONEE,15232.0,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7209.589815119978,1,136792656.0,88773.84,136.0
NM2C79,2020,53571.0,68407.0,16071.0,0.0,1049.0,0.0,0.0,64.6993681264328,0.0,0.40499202196187,0.0,6.6095933422185,26.410189939319,0.319575889940453,0.783121610361513,0.0958989477011872,129.0,0.0,3.0,0.0,0.0,DR9,1.5,,ONEE,17120.0,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7151.544692776197,1,131950405.0,88905.84,136.0
NM2C79,2021,37128.0,44510.0,14861.0,0.0,928.0,0.0,0.0,60.4317755363543,0.0,0.360486271637351,0.0,6.13331653327817,17.2901335674337,0.425258564964447,0.834149629296787,0.0955264049484698,131.0,0.0,4.0,0.0,0.0,DR9,1.5,,ONEE,15789.0,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7093.966897466865,1,139331058.0,107745.84,139.0
NM2C79,2022,21461.0,23139.0,13892.0,0.0,1074.0,0.0,0.0,55.0432595676889,0.0,0.419773298023377,0.0,5.84946664638535,9.04388672529137,0.697357998229346,0.927481740783958,0.0986441099420151,138.0,0.0,5.0,0.0,0.0,DR9,1.5,,ONEE,14966.0,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,7036.8526666957,1,136328721.0,111057.84,147.0
NM2C79,2023,16536.0,16828.0,13406.0,0.0,981.0,0.0,0.0,54.5596947902868,0.0,0.385788528435392,0.0,5.65783848990823,6.61778731550537,0.870041122399613,0.982647967672926,0.0966290222432002,138.0,0.0,5.0,0.0,0.0,DR9,1.5,,ONEE,14387.0,Tassift,Rural,01.151.07.11,Tassift,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6924.0,1459.0,True,,,,,6980.198268258648,1,145098537.0,108795.84,149.0
NM2D39,2004,,,,,,,,,,,,,,,,,,,,,,DR9,,,,,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,19585.0,1,,,
NM2D39,2012,47140.0,47594.0,30939.0,0.0,2016.0,309.0,,23.6854824570346,0.0,0.267688325339952,0.0410296093899033,4.4168573681092,6.31962210130439,0.705642766228256,0.990460982476783,0.1734454614058,550.0,0.0,12.0,1.0,,DR9,1.5,,ONEE,33264.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,18304.498907643712,1,114062951.0,87012.0,136.0
NM2D39,2013,46389.0,47946.0,31714.0,0.0,1437.0,179.0,,24.4145225792239,0.0,0.189568026570826,0.0236135537621279,4.39687009436716,6.3250025065865,0.718489297031624,0.967525966712552,0.171360652269908,557.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,33330.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,18150.438762095982,1,116481140.0,87012.0,136.0
NM2D39,2014,38953.0,39334.0,27076.0,0.0,1428.0,0.0,,21.1207594797351,0.0,0.187156944466288,0.0,3.73579940130748,5.15520395912954,0.731753651836829,0.990313723496212,0.168016801680168,560.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,28504.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,17997.675266544844,1,119460376.0,86520.0,136.0
NM2D39,2015,58721.0,59086.0,42669.0,0.0,2819.0,0.0,120.0,33.6602917296516,0.0,0.378220295537663,0.0,6.11914552638585,7.92746519408951,0.77668977026958,0.993822563720678,0.170076512909624,566.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,45608.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,17846.197507712186,1,124695764.0,83314.08,136.0
NM2D39,2016,54500.0,54866.0,39568.0,0.0,2502.0,0.0,,31.366431275011,0.0,0.343644244126897,0.0,5.77822276195785,7.53572545893937,0.771926605504587,0.993329202055918,0.173260976684988,576.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,42070.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,17695.99466417171,1,126340269.0,84338.16,136.0
NM2D39,2017,63376.0,63741.0,44126.0,0.0,5158.0,0.0,,35.3601226583745,0.0,0.725228932231488,0.0,6.92946543158136,8.96215924183158,0.777644534208533,0.994273701385294,0.17545856837916,583.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,49284.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,17547.056005575832,1,133748014.0,86733.72,136.0
NM2D39,2018,57783.0,58148.0,39132.0,0.0,5385.0,0.0,,31.8829875095788,0.0,0.775088880077713,0.0,6.4075453434391,8.36952055687258,0.770416904625928,0.99372291394373,0.176660247464865,587.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,44517.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,17399.370891889146,1,130017891.0,86493.84,136.0
NM2D39,2019,48532.0,48897.0,35206.0,0.0,2209.0,20.0,,28.9858689159257,0.0,0.325486911557964,0.00294691635634191,5.51589068998298,7.20476845380253,0.771346740295063,0.99253532936581,0.178965028687428,595.0,0.0,13.0,1.0,,DR9,1.5,,ONEE,37435.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,17252.928772628293,1,136792656.0,88773.84,136.0
NM2D39,2020,48832.0,49198.0,34751.0,0.0,1668.0,460.0,0.0,29.0790652709027,0.0,0.251597241281341,0.0693853303293866,5.56274260264662,7.42091191640252,0.755221985583224,0.992560673198097,0.180258890105417,600.0,0.0,13.0,0.0,0.0,DR9,1.5,,ONEE,36879.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,17107.719186108236,1,131950405.0,88905.84,136.0
NM2D39,2021,39490.0,39855.0,28011.0,0.0,1185.0,0.0,0.0,23.682232981661,0.0,0.182978555096639,0.0,4.50822100810251,6.15410153027557,0.73932641174981,0.990841801530548,0.182636597501394,609.0,0.0,15.0,0.0,0.0,DR9,1.5,,ONEE,29196.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,16963.73175869492,1,139331058.0,107745.84,139.0
NM2D39,2022,39689.0,40054.0,28263.0,0.0,1249.0,56.0,0.0,24.3612257870651,0.0,0.197431432581936,0.00885200978750074,4.67386116780039,6.33140000050991,0.744992315251077,0.990887302142108,0.183388872320336,613.0,0.0,15.0,0.0,0.0,DR9,1.5,,ONEE,29568.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,16820.956204064147,1,136328721.0,111057.84,147.0
NM2D39,2023,41618.0,41983.0,29590.0,0.0,988.0,311.0,0.0,26.0213180680829,0.0,0.159875832148117,0.0503252872450044,4.9983852016429,6.79359014278785,0.742202892978999,0.991306004811471,0.184010051670781,617.0,0.0,18.0,1.0,0.0,DR9,1.5,,ONEE,30889.0,Bni Rzine,Rural,01.151.09.09,Bni Rzine,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,16539.0,3366.0,True,,,,,16679.38232246677,1,145098537.0,108795.84,149.0
NM2D49,2004,,,,,,,,,,,,,,,,,,,,,,DR9,,,,,Fifi,Rural,01.151.05.11,Fifi,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6762.0,1627.0,True,,,,,7720.0,1,,,
NM2D49,2012,17141.0,17758.0,9594.0,0.0,2995.0,0.0,,28.2777589104968,0.0,1.02240027191906,0.0,4.29749483245041,6.06203139523826,0.734437897438889,0.965255096294628,0.115818745428077,180.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,12589.0,Fifi,Rural,01.151.05.11,Fifi,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6762.0,1627.0,True,,,,,7321.506407216681,1,114062951.0,87012.0,136.0
NM2D49,2013,19089.0,19816.0,10919.0,0.0,3106.0,0.0,,32.3941165271419,0.0,1.05515768843604,0.0,4.76451596275448,6.73181093176063,0.734716328775735,0.963312474767864,0.114507159693968,182.0,0.0,13.0,0.0,,DR9,1.5,,ONEE,14025.0,Fifi,Rural,01.151.05.11,Fifi,Chefchaouen,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR9,Commune,RUR,6762.0,1627.0,True,,,,,7273.163324149682,1,116481140.0,87012.0,136.0
