id_centre_desservi,annee,type_consommation,consommation,dotation
NM2F25,2015,Bornes Fontaines,12079.0,2.64262462864179
NM2F25,2015,Industrielle,0.0,0.0
NM2F25,2015,Population branchée,119.0,
NM2F25,2016,Administrative,1477.0,0.325668774844433
NM2F25,2016,Autres,,
NM2F25,2016,Bornes Fontaines,19229.0,4.23986788861449
NM2F25,2016,Industrielle,0.0,0.0
NM2F25,2016,Population branchée,15.0,
NM2F25,2017,Administrative,3842.0,
NM2F25,2017,Autres,,
NM2F25,2017,Bornes Fontaines,31406.0,
NM2F25,2017,Industrielle,1571.0,
NM2F25,2017,Population branchée,237.0,
NM2F25,2018,Administrative,1293.0,
NM2F25,2018,Autres,,
NM2F25,2018,Bornes Fontaines,32846.0,
NM2F25,2018,Industrielle,0.0,
NM2F25,2018,Population branchée,194.0,
NM2F25,2019,Administrative,1743.0,
NM2F25,2019,Autres,,
NM2F25,2019,Bornes Fontaines,21722.0,
NM2F25,2019,Industrielle,0.0,
NM2F25,2019,Population branchée,196.0,
NM2F25,2020,Administrative,1048.0,
NM2F25,2020,Autres,0.0,
NM2F25,2020,Bornes Fontaines,19954.0,
NM2F25,2020,Industrielle,0.0,
NM2F25,2020,Population branchée,182.0,
NM2F25,2021,Administrative,1702.0,
NM2F25,2021,Autres,0.0,
NM2F25,2021,Bornes Fontaines,31554.0,
NM2F25,2021,Industrielle,0.0,
NM2F25,2021,Population branchée,273.0,
NM2F25,2022,Administrative,256.0,0.0591537605608588
NM2F25,2022,Autres,0.0,
NM2F25,2022,Bornes Fontaines,38926.0,9.23445513329605
NM2F25,2022,Industrielle,0.0,0.0
NM2F25,2022,Population branchée,12237.0,108.865812911717
NM2F25,2023,Administrative,360.0,
NM2F25,2023,Autres,0.0,
NM2F25,2023,Bornes Fontaines,46400.0,
NM2F25,2023,Industrielle,0.0,
NM2F25,2023,Population branchée,144.0,
NM2F29,2004,Administrative,,
NM2F29,2004,Autres,,
NM2F29,2004,Bornes Fontaines,,
NM2F29,2004,Industrielle,,
NM2F29,2004,Population branchée,,
NM2F29,2012,Administrative,5495.0,1.18496178362226
NM2F29,2012,Autres,238.0,
NM2F29,2012,Bornes Fontaines,1075.0,0.318177028444366
NM2F29,2012,Industrielle,1611.0,0.347401898710731
NM2F29,2012,Population branchée,50831.0,40.3850746879564
NM2F29,2013,Administrative,8196.0,1.77327853783346
NM2F29,2013,Autres,349.0,
NM2F29,2013,Bornes Fontaines,2562.0,0.778255563049642
NM2F29,2013,Industrielle,1720.0,0.372137516480424
NM2F29,2013,Population branchée,52144.0,39.2069119392801
NM2F29,2014,Administrative,8577.0,1.86186753323717
NM2F29,2014,Autres,709.0,
NM2F29,2014,Bornes Fontaines,3304.0,1.01167901978075
NM2F29,2014,Industrielle,1444.0,0.313458868834612
NM2F29,2014,Population branchée,57308.0,42.7414229992111
NM2F29,2015,Administrative,19035.0,4.16444737198415
NM2F29,2015,Autres,,
NM2F29,2015,Bornes Fontaines,0.0,0.0
NM2F29,2015,Industrielle,2069.0,0.452652566988978
NM2F29,2015,Population branchée,59131.0,44.1142468416891
NM2F29,2016,Administrative,12627.0,2.78417035880884
NM2F29,2016,Autres,,
NM2F29,2016,Bornes Fontaines,0.0,0.0
NM2F29,2016,Industrielle,2084.0,0.459508278114961
NM2F29,2016,Population branchée,65913.0,49.2938452860643
NM2F29,2017,Administrative,6416.0,1.42577537118272
NM2F29,2017,Autres,,
NM2F29,2017,Bornes Fontaines,0.0,0.0
NM2F29,2017,Industrielle,1506.0,0.33466610177699
NM2F29,2017,Population branchée,56741.0,42.7246165910607
NM2F29,2018,Administrative,7433.0,1.66472313131847
NM2F29,2018,Autres,,
NM2F29,2018,Bornes Fontaines,0.0,0.0
NM2F29,2018,Industrielle,670.0,0.150055764561197
NM2F29,2018,Population branchée,74039.0,56.4972026147536
NM2F29,2019,Administrative,12624.0,2.84948250764777
NM2F29,2019,Autres,,
NM2F29,2019,Bornes Fontaines,0.0,0.0
NM2F29,2019,Industrielle,746.0,0.168386719796042
NM2F29,2019,Population branchée,68802.0,53.3014721186652
NM2F29,2020,Administrative,17764.0,4.04111213857954
NM2F29,2020,Autres,0.0,
NM2F29,2020,Bornes Fontaines,0.0,0.0
NM2F29,2020,Industrielle,1310.0,0.298010408778383
NM2F29,2020,Population branchée,76897.0,59.5861659067345
NM2F29,2021,Administrative,11671.0,2.67583502891345
NM2F29,2021,Autres,0.0,
NM2F29,2021,Bornes Fontaines,0.0,0.0
NM2F29,2021,Industrielle,1022.0,0.234316116832281
NM2F29,2021,Population branchée,75333.0,57.8967946628558
NM2F29,2022,Administrative,7564.0,1.74780876907163
NM2F29,2022,Autres,0.0,
NM2F29,2022,Bornes Fontaines,0.0,0.0
NM2F29,2022,Industrielle,1006.0,0.232455793454
NM2F29,2022,Population branchée,74158.0,56.2203705742362
NM2F29,2023,Administrative,6220.0,1.44851803421587
NM2F29,2023,Autres,0.0,
NM2F29,2023,Bornes Fontaines,0.0,0.0
NM2F29,2023,Industrielle,1500.0,0.349321069344664
NM2F29,2023,Population branchée,70460.0,56.1967109520735
NM2F35,2004,Administrative,,
NM2F35,2004,Autres,,
NM2F35,2004,Bornes Fontaines,,
NM2F35,2004,Industrielle,,
NM2F35,2004,Population branchée,,
NM2F35,2012,Administrative,957.0,
NM2F35,2012,Autres,,
NM2F35,2012,Bornes Fontaines,4365.0,
NM2F35,2012,Industrielle,0.0,
NM2F35,2012,Population branchée,706.0,
NM2F35,2013,Administrative,1520.0,
NM2F35,2013,Autres,,
NM2F35,2013,Bornes Fontaines,4186.0,
NM2F35,2013,Industrielle,91.0,
NM2F35,2013,Population branchée,1490.0,
NM2F35,2014,Administrative,600.0,
NM2F35,2014,Autres,,
NM2F35,2014,Bornes Fontaines,4537.0,
NM2F35,2014,Industrielle,300.0,
NM2F35,2014,Population branchée,565.0,
NM2F35,2015,Administrative,1447.0,
NM2F35,2015,Autres,,
NM2F35,2015,Bornes Fontaines,3666.0,
NM2F35,2015,Industrielle,354.0,
NM2F35,2015,Population branchée,942.0,
NM2F35,2016,Administrative,765.0,
NM2F35,2016,Autres,,
NM2F35,2016,Bornes Fontaines,6472.0,
NM2F35,2016,Industrielle,244.0,
NM2F35,2016,Population branchée,1052.0,
NM2F35,2017,Administrative,482.0,
NM2F35,2017,Autres,,
NM2F35,2017,Bornes Fontaines,8012.0,
NM2F35,2017,Industrielle,0.0,
NM2F35,2017,Population branchée,3544.0,
NM2F35,2018,Administrative,569.0,
NM2F35,2018,Autres,,
NM2F35,2018,Bornes Fontaines,18349.0,
NM2F35,2018,Industrielle,0.0,
NM2F35,2018,Population branchée,2466.0,
NM2F35,2019,Administrative,1359.0,0.250599449068719
NM2F35,2019,Autres,,
NM2F35,2019,Bornes Fontaines,44017.0,8.15883898987087
NM2F35,2019,Industrielle,71.0,0.0130923921147013
NM2F35,2019,Population branchée,3053.0,109.078733138854
NM2F35,2020,Administrative,1409.0,0.261777922990488
NM2F35,2020,Autres,0.0,
NM2F35,2020,Bornes Fontaines,66469.0,12.4326936332004
NM2F35,2020,Industrielle,1253.0,0.232794703695586
NM2F35,2020,Population branchée,3561.0,98.5945451925701
NM2F35,2021,Administrative,1861.0,0.3483611912072
NM2F35,2021,Autres,0.0,
NM2F35,2021,Bornes Fontaines,85237.0,16.0673970606006
NM2F35,2021,Industrielle,957.0,0.179141139164584
NM2F35,2021,Population branchée,3139.0,84.4039777714744
NM2F35,2022,Administrative,1117.0,0.210667691485188
NM2F35,2022,Autres,0.0,
NM2F35,2022,Bornes Fontaines,53928.0,10.6724012249907
NM2F35,2022,Industrielle,734.0,0.138433380080688
NM2F35,2022,Population branchée,55325.0,222.049655295245
NM2F35,2023,Administrative,4270.0,0.81139813937046
NM2F35,2023,Autres,0.0,
NM2F35,2023,Bornes Fontaines,94837.0,18.144976243273
NM2F35,2023,Industrielle,2800.0,0.532064353685547
NM2F35,2023,Population branchée,5760.0,160.46550832685
NM2F49,2004,Administrative,,
NM2F49,2004,Autres,,
NM2F49,2004,Bornes Fontaines,,
NM2F49,2004,Industrielle,,
NM2F49,2004,Population branchée,,
NM2F49,2012,Administrative,330.0,0.0847299004796846
NM2F49,2012,Autres,,
NM2F49,2012,Bornes Fontaines,0.0,0.0
NM2F49,2012,Industrielle,0.0,0.0
NM2F49,2012,Population branchée,6897.0,10.014652544162
NM2F49,2013,Administrative,3481.0,0.899800087647897
NM2F49,2013,Autres,,
NM2F49,2013,Bornes Fontaines,0.0,0.0
NM2F49,2013,Industrielle,84.0,0.0217130730716528
NM2F49,2013,Population branchée,21066.0,33.7955086923832
NM2F49,2014,Administrative,3361.0,0.874640879377108
NM2F49,2014,Autres,,
NM2F49,2014,Bornes Fontaines,0.0,0.0
NM2F49,2014,Industrielle,112.0,0.029146021568056
NM2F49,2014,Population branchée,25830.0,33.2103716922395
NM2F49,2015,Administrative,2856.0,0.74956087874981
NM2F49,2015,Autres,94.0,
NM2F49,2015,Bornes Fontaines,0.0,0.0
NM2F49,2015,Industrielle,11.0,0.00288696416885431
NM2F49,2015,Population branchée,26738.0,34.7126235286316
NM2F49,2016,Administrative,1799.0,0.476175801218548
NM2F49,2016,Autres,,
NM2F49,2016,Bornes Fontaines,0.0,0.0
NM2F49,2016,Industrielle,9.0,0.00238220245189935
NM2F49,2016,Population branchée,26336.0,33.394896152569
NM2F49,2017,Administrative,910.0,0.242920966010381
NM2F49,2017,Autres,,
NM2F49,2017,Bornes Fontaines,0.0,0.0
NM2F49,2017,Industrielle,2.0,0.000533892232989849
NM2F49,2017,Population branchée,16387.0,22.024182287373
NM2F49,2018,Administrative,3140.0,0.845358073194672
NM2F49,2018,Autres,,
NM2F49,2018,Bornes Fontaines,0.0,0.0
NM2F49,2018,Industrielle,0.0,0.0
NM2F49,2018,Population branchée,32068.0,43.2196010090527
NM2F49,2019,Administrative,4129.0,1.12109751168464
NM2F49,2019,Autres,,
NM2F49,2019,Bornes Fontaines,0.0,0.0
NM2F49,2019,Industrielle,0.0,0.0
NM2F49,2019,Population branchée,36963.0,50.4813518950508
NM2F49,2020,Administrative,3272.0,0.895981928107106
NM2F49,2020,Autres,0.0,
NM2F49,2020,Bornes Fontaines,0.0,0.0
NM2F49,2020,Industrielle,468.0,0.128153894362508
NM2F49,2020,Population branchée,33240.0,45.8407725664664
NM2F49,2021,Administrative,2864.0,0.790945242249417
NM2F49,2021,Autres,0.0,
NM2F49,2021,Bornes Fontaines,0.0,0.0
NM2F49,2021,Industrielle,526.0,0.145264384575137
NM2F49,2021,Population branchée,36713.0,50.6586363268371
NM2F49,2022,Administrative,2374.0,0.661213281206805
NM2F49,2022,Autres,0.0,
NM2F49,2022,Bornes Fontaines,442.0,0.15612201466339
NM2F49,2022,Industrielle,1344.0,0.374334730388351
NM2F49,2022,Population branchée,35688.0,47.0042485776641
NM2F49,2023,Administrative,2520.0,0.707862399194952
NM2F49,2023,Autres,0.0,
NM2F49,2023,Bornes Fontaines,0.0,0.0
NM2F49,2023,Industrielle,479.0,0.134550035402532
NM2F49,2023,Population branchée,34252.0,47.6025594387252
NM3C65,2004,Administrative,,
NM3C65,2004,Autres,,
NM3C65,2004,Bornes Fontaines,,
NM3C65,2004,Industrielle,,
NM3C65,2004,Population branchée,,
NM3C65,2012,Administrative,,
NM3C65,2012,Autres,,
NM3C65,2012,Bornes Fontaines,,
NM3C65,2012,Industrielle,,
NM3C65,2012,Population branchée,,
NM3C65,2013,Administrative,,
NM3C65,2013,Autres,,
NM3C65,2013,Bornes Fontaines,,
NM3C65,2013,Industrielle,,
NM3C65,2013,Population branchée,,
NM3C65,2014,Administrative,,
NM3C65,2014,Autres,,
NM3C65,2014,Bornes Fontaines,,
NM3C65,2014,Industrielle,,
NM3C65,2014,Population branchée,,
NM3C65,2015,Administrative,,
NM3C65,2015,Autres,,
NM3C65,2015,Bornes Fontaines,,
NM3C65,2015,Industrielle,,
NM3C65,2015,Population branchée,,
NM3C65,2016,Administrative,,
NM3C65,2016,Autres,,
NM3C65,2016,Bornes Fontaines,,
NM3C65,2016,Industrielle,,
NM3C65,2016,Population branchée,,
NM3C65,2017,Administrative,,
NM3C65,2017,Autres,,
NM3C65,2017,Bornes Fontaines,,
NM3C65,2017,Industrielle,,
NM3C65,2017,Population branchée,,
NM3C65,2018,Administrative,,
NM3C65,2018,Autres,,
NM3C65,2018,Bornes Fontaines,,
NM3C65,2018,Industrielle,,
NM3C65,2018,Population branchée,,
NM3C65,2019,Administrative,1979.0,0.435237120505292
NM3C65,2019,Autres,,
NM3C65,2019,Bornes Fontaines,0.0,0.0
NM3C65,2019,Industrielle,0.0,0.0
NM3C65,2019,Population branchée,11549.0,241.791642425931
NM3C65,2020,Administrative,1972.0,0.436064190554149
NM3C65,2020,Autres,0.0,
NM3C65,2020,Bornes Fontaines,39863.0,8.98750107523173
NM3C65,2020,Industrielle,233.0,0.0515227973626352
NM3C65,2020,Population branchée,5565.0,64.0479411405725
NM3C65,2021,Administrative,50.0,0.011116725884607
NM3C65,2021,Autres,0.0,
NM3C65,2021,Bornes Fontaines,45693.0,10.7324105476934
NM3C65,2021,Industrielle,3437.0,0.764163737307884
NM3C65,2021,Population branchée,18820.0,78.3352853134878
NM3C65,2022,Administrative,799.0,0.178614639430566
NM3C65,2022,Autres,0.0,
NM3C65,2022,Bornes Fontaines,31168.0,7.65443151216079
NM3C65,2022,Industrielle,207.0,0.04627438092882
NM3C65,2022,Population branchée,30604.0,76.2378400761217
NM3C65,2023,Administrative,2196.0,0.493589584588414
NM3C65,2023,Autres,0.0,
NM3C65,2023,Bornes Fontaines,58057.0,14.0276303305048
NM3C65,2023,Industrielle,122.0,0.0274216435882452
NM3C65,2023,Population branchée,30383.0,97.9212136125172
NM3C69,2004,Administrative,,
NM3C69,2004,Autres,,
NM3C69,2004,Bornes Fontaines,,
NM3C69,2004,Industrielle,,
NM3C69,2004,Population branchée,,
NM3C69,2012,Administrative,,
NM3C69,2012,Autres,,
NM3C69,2012,Bornes Fontaines,,
NM3C69,2012,Industrielle,,
NM3C69,2012,Population branchée,,
NM3C69,2013,Administrative,,
NM3C69,2013,Autres,,
NM3C69,2013,Bornes Fontaines,,
NM3C69,2013,Industrielle,,
NM3C69,2013,Population branchée,,
NM3C69,2014,Administrative,,
NM3C69,2014,Autres,,
NM3C69,2014,Bornes Fontaines,,
NM3C69,2014,Industrielle,,
NM3C69,2014,Population branchée,,
NM3C69,2015,Administrative,,
NM3C69,2015,Autres,,
NM3C69,2015,Bornes Fontaines,,
NM3C69,2015,Industrielle,,
NM3C69,2015,Population branchée,,
NM3C69,2016,Administrative,,
NM3C69,2016,Autres,,
NM3C69,2016,Bornes Fontaines,,
NM3C69,2016,Industrielle,,
NM3C69,2016,Population branchée,,
NM3C69,2017,Administrative,,
NM3C69,2017,Autres,,
NM3C69,2017,Bornes Fontaines,,
NM3C69,2017,Industrielle,,
NM3C69,2017,Population branchée,,
NM3C69,2018,Administrative,,
NM3C69,2018,Autres,,
NM3C69,2018,Bornes Fontaines,,
NM3C69,2018,Industrielle,,
NM3C69,2018,Population branchée,,
NM3C69,2019,Administrative,,
NM3C69,2019,Autres,,
NM3C69,2019,Bornes Fontaines,,
NM3C69,2019,Industrielle,,
NM3C69,2019,Population branchée,,
NM3C69,2020,Administrative,,
NM3C69,2020,Autres,,
NM3C69,2020,Bornes Fontaines,,
NM3C69,2020,Industrielle,,
NM3C69,2020,Population branchée,,
NM3C69,2021,Administrative,,
NM3C69,2021,Autres,,
NM3C69,2021,Bornes Fontaines,,
NM3C69,2021,Industrielle,,
NM3C69,2021,Population branchée,,
NM3C69,2022,Administrative,,
NM3C69,2022,Autres,,
NM3C69,2022,Bornes Fontaines,,
NM3C69,2022,Industrielle,,
NM3C69,2022,Population branchée,,
NM3C69,2023,Administrative,,
NM3C69,2023,Autres,,
NM3C69,2023,Bornes Fontaines,,
NM3C69,2023,Industrielle,,
NM3C69,2023,Population branchée,,
NM4A19,2004,Administrative,,
NM4A19,2004,Autres,,
NM4A19,2004,Bornes Fontaines,,
NM4A19,2004,Industrielle,,
NM4A19,2004,Population branchée,,
NM4A19,2012,Administrative,18831.0,4.1045634828061
NM4A19,2012,Autres,,
NM4A19,2012,Bornes Fontaines,0.0,0.0
NM4A19,2012,Industrielle,14489.0,3.1581445649396
NM4A19,2012,Population branchée,86547.0,77.0390339994651
NM4A19,2013,Administrative,11762.0,2.52121556830784
NM4A19,2013,Autres,17333.0,
NM4A19,2013,Bornes Fontaines,0.0,0.0
NM4A19,2013,Industrielle,10873.0,2.33065608520754
NM4A19,2013,Population branchée,97416.0,81.984554907874
NM4A19,2014,Administrative,19300.0,4.06837826642819
NM4A19,2014,Autres,20325.0,
NM4A19,2014,Bornes Fontaines,0.0,0.0
NM4A19,2014,Industrielle,8280.0,1.7453975153381
NM4A19,2014,Population branchée,109523.0,84.0671506041872
NM4A19,2015,Administrative,10243.0,2.10045046107392
NM4A19,2015,Autres,26647.0,
NM4A19,2015,Bornes Fontaines,0.0,0.0
NM4A19,2015,Industrielle,4818.0,0.987988901830925
NM4A19,2015,Population branchée,112798.0,82.0620203143822
NM4A19,2016,Administrative,4962.0,0.98983608977987
NM4A19,2016,Autres,25973.0,
NM4A19,2016,Bornes Fontaines,0.0,0.0
NM4A19,2016,Industrielle,4462.0,0.890094444296207
NM4A19,2016,Population branchée,174721.0,123.179160243572
NM4A19,2017,Administrative,8325.0,1.61551881522359
NM4A19,2017,Autres,11588.0,
NM4A19,2017,Bornes Fontaines,0.0,0.0
NM4A19,2017,Industrielle,16444.0,3.19106202973413
NM4A19,2017,Population branchée,111830.0,79.5275081221796
NM4A19,2018,Administrative,37767.0,7.12954017122998
NM4A19,2018,Autres,5815.0,
NM4A19,2018,Bornes Fontaines,0.0,0.0
NM4A19,2018,Industrielle,12216.0,2.30609957719028
NM4A19,2018,Population branchée,126665.0,86.8175432974696
NM4A19,2019,Administrative,58158.0,10.6802089427043
NM4A19,2019,Autres,47571.0,
NM4A19,2019,Bornes Fontaines,0.0,0.0
NM4A19,2019,Industrielle,4582.0,0.841444296149646
NM4A19,2019,Population branchée,139437.0,87.9516321622868
NM4A19,2020,Administrative,36132.0,6.45481116341474
NM4A19,2020,Autres,22169.0,
NM4A19,2020,Bornes Fontaines,0.0,0.0
NM4A19,2020,Industrielle,4514.0,0.806404782233315
NM4A19,2020,Population branchée,158277.0,96.90566162914
NM4A19,2021,Administrative,61469.0,10.6824025992069
NM4A19,2021,Autres,0.0,
NM4A19,2021,Bornes Fontaines,0.0,0.0
NM4A19,2021,Industrielle,16918.0,2.94009805224393
NM4A19,2021,Population branchée,164737.0,91.5020497379419
NM4A19,2022,Administrative,58015.0,9.80786194716094
NM4A19,2022,Autres,0.0,
NM4A19,2022,Bornes Fontaines,0.0,0.0
NM4A19,2022,Industrielle,22166.0,3.7473251386843
NM4A19,2022,Population branchée,174420.0,74.8132996313991
NM4A19,2023,Administrative,61560.0,10.1240414051595
NM4A19,2023,Autres,0.0,
NM4A19,2023,Bornes Fontaines,3992.0,1.16600211257451
NM4A19,2023,Industrielle,24689.0,4.06030633937596
NM4A19,2023,Population branchée,207761.0,78.1964404847202
NM4A29,2004,Administrative,,
NM4A29,2004,Autres,,
NM4A29,2004,Bornes Fontaines,,
NM4A29,2004,Industrielle,,
NM4A29,2004,Population branchée,,
NM4A29,2012,Administrative,14324.0,3.93802422715714
NM4A29,2012,Autres,,
NM4A29,2012,Bornes Fontaines,0.0,0.0
NM4A29,2012,Industrielle,109438.0,30.0872308972091
NM4A29,2012,Population branchée,75459.0,69.4660602141058
NM4A29,2013,Administrative,36012.0,9.76835632627489
NM4A29,2013,Autres,,
NM4A29,2013,Bornes Fontaines,0.0,0.0
NM4A29,2013,Industrielle,135667.0,36.8000554736403
NM4A29,2013,Population branchée,77134.0,69.0713949169199
NM4A29,2014,Administrative,18719.0,5.00976179611696
NM4A29,2014,Autres,,
NM4A29,2014,Bornes Fontaines,0.0,0.0
NM4A29,2014,Industrielle,119784.0,32.0577652110729
NM4A29,2014,Population branchée,84109.0,71.8687523538618
NM4A29,2015,Administrative,18798.0,4.92348612138221
NM4A29,2015,Autres,7300.0,
NM4A29,2015,Bornes Fontaines,0.0,0.0
NM4A29,2015,Industrielle,7686.0,2.01308194110776
NM4A29,2015,Population branchée,86058.0,72.218860696754
NM4A29,2016,Administrative,20466.0,5.24590815940275
NM4A29,2016,Autres,11041.0,
NM4A29,2016,Bornes Fontaines,0.0,0.0
NM4A29,2016,Industrielle,10253.0,2.6280805413054
NM4A29,2016,Population branchée,124804.0,106.05786146322
NM4A29,2017,Administrative,15640.0,3.92329624444958
NM4A29,2017,Autres,27140.0,
NM4A29,2017,Bornes Fontaines,8660.0,2.98390656457608
NM4A29,2017,Industrielle,19103.0,4.79199029141434
NM4A29,2017,Population branchée,107795.0,99.4227902286209
NM4A29,2018,Administrative,19161.0,4.70391174848067
NM4A29,2018,Autres,108272.0,
NM4A29,2018,Bornes Fontaines,5901.0,1.97898682560662
NM4A29,2018,Industrielle,42199.0,10.359603980697
NM4A29,2018,Population branchée,140677.0,128.873547417955
NM4A29,2019,Administrative,22749.0,5.46550059052174
NM4A29,2019,Autres,221815.0,
NM4A29,2019,Bornes Fontaines,4109.0,1.45417140373419
NM4A29,2019,Industrielle,36161.0,8.68776503819318
NM4A29,2019,Population branchée,105100.0,78.6308132182509
NM4A29,2020,Administrative,24621.0,5.78895219937431
NM4A29,2020,Autres,0.0,
NM4A29,2020,Bornes Fontaines,19155.0,6.94971979280087
NM4A29,2020,Industrielle,50508.0,11.875569541692
NM4A29,2020,Population branchée,125770.0,84.0217093093388
NM4A29,2021,Administrative,42892.0,9.86954685602065
NM4A29,2021,Autres,0.0,
NM4A29,2021,Bornes Fontaines,9034.0,3.33136355416312
NM4A29,2021,Industrielle,26705.0,6.14488130164206
NM4A29,2021,Population branchée,158170.0,96.7938719214731
NM4A29,2022,Administrative,38813.0,8.74026838653451
NM4A29,2022,Autres,0.0,
NM4A29,2022,Bornes Fontaines,11712.0,4.63736606401082
NM4A29,2022,Industrielle,24424.0,5.50002099999275
NM4A29,2022,Population branchée,153675.0,80.242228979033
NM4A29,2023,Administrative,22183.0,4.88871225823891
NM4A29,2023,Autres,64842.0,
NM4A29,2023,Bornes Fontaines,3600.0,1.52032287156952
NM4A29,2023,Industrielle,22138.0,4.87879511215314
NM4A29,2023,Population branchée,175812.0,81.0313905451325
NM4A39,2004,Administrative,,
NM4A39,2004,Autres,,
NM4A39,2004,Bornes Fontaines,,
NM4A39,2004,Industrielle,,
NM4A39,2004,Population branchée,,
NM4A39,2012,Administrative,12721.0,2.92096766062053
NM4A39,2012,Autres,,
NM4A39,2012,Bornes Fontaines,0.0,0.0
NM4A39,2012,Industrielle,12669.0,2.90902753654599
NM4A39,2012,Population branchée,36971.0,55.6740558093028
NM4A39,2013,Administrative,9770.0,2.21402660444425
NM4A39,2013,Autres,13711.0,
NM4A39,2013,Bornes Fontaines,0.0,0.0
NM4A39,2013,Industrielle,19358.0,4.38680931513121
NM4A39,2013,Population branchée,40812.0,61.9542394023758
NM4A39,2014,Administrative,11875.0,2.65585686329326
NM4A39,2014,Autres,,
NM4A39,2014,Bornes Fontaines,0.0,0.0
NM4A39,2014,Industrielle,11052.0,2.47179200447302
NM4A39,2014,Population branchée,39166.0,48.9043599515121
NM4A39,2015,Administrative,10964.0,2.34862312279077
NM4A39,2015,Autres,,
NM4A39,2015,Bornes Fontaines,2906.0,0.811416289580305
NM4A39,2015,Industrielle,15973.0,3.4216122893412
NM4A39,2015,Population branchée,44608.0,41.0424442090206
NM4A39,2016,Administrative,25295.0,5.18981943151093
NM4A39,2016,Autres,34799.0,
NM4A39,2016,Bornes Fontaines,9591.0,2.62921157125245
NM4A39,2016,Industrielle,8696.0,1.78417354324646
NM4A39,2016,Population branchée,68467.0,55.8411165356971
NM4A39,2017,Administrative,12039.0,2.36581748436125
NM4A39,2017,Autres,193513.0,
NM4A39,2017,Bornes Fontaines,7328.0,2.04758507776941
NM4A39,2017,Industrielle,19912.0,3.91296268366154
NM4A39,2017,Population branchée,104097.0,68.9440164646388
NM4A39,2018,Administrative,38110.0,7.17303632242159
NM4A39,2018,Autres,246746.0,
NM4A39,2018,Bornes Fontaines,2893.0,0.77113981352623
NM4A39,2018,Industrielle,16138.0,3.03748255500497
NM4A39,2018,Population branchée,109319.0,70.015114885739
NM4A39,2019,Administrative,49729.0,8.96493336607692
NM4A39,2019,Autres,423205.0,
NM4A39,2019,Bornes Fontaines,474.0,0.127925595127512
NM4A39,2019,Industrielle,35118.0,6.33092420820626
NM4A39,2019,Population branchée,105075.0,57.0508321479262
NM4A39,2020,Administrative,34369.0,5.9344092716951
NM4A39,2020,Autres,0.0,
NM4A39,2020,Bornes Fontaines,1564.0,0.461663864825152
NM4A39,2020,Industrielle,38113.0,6.58087638779468
NM4A39,2020,Population branchée,171283.0,71.2571212431707
NM4A39,2021,Administrative,39197.0,6.48241283718612
NM4A39,2021,Autres,0.0,
NM4A39,2021,Bornes Fontaines,1437.0,0.444677900466668
NM4A39,2021,Industrielle,55330.0,9.15049371843529
NM4A39,2021,Population branchée,203673.0,72.349778806622
NM4A39,2022,Administrative,37547.0,5.94747134483846
NM4A39,2022,Autres,0.0,
NM4A39,2022,Bornes Fontaines,3531.0,1.13838873465141
NM4A39,2022,Industrielle,24435.0,3.87052127496545
NM4A39,2022,Population branchée,205812.0,64.0889200445572
NM4A39,2023,Administrative,34063.0,5.16789009206476
NM4A39,2023,Autres,0.0,
NM4A39,2023,Bornes Fontaines,2868.0,0.890063412027028
NM4A39,2023,Industrielle,25017.0,3.79547034709755
NM4A39,2023,Population branchée,249135.0,73.948461237129
NM4A49,2004,Administrative,,
NM4A49,2004,Autres,,
NM4A49,2004,Bornes Fontaines,,
NM4A49,2004,Industrielle,,
NM4A49,2004,Population branchée,,
NM4A49,2012,Administrative,7517.0,2.70971089255167
NM4A49,2012,Autres,,
NM4A49,2012,Bornes Fontaines,0.0,0.0
NM4A49,2012,Industrielle,8233.0,2.96781292781401
NM4A49,2012,Population branchée,0.0,
NM4A49,2013,Administrative,13752.0,4.92156565774077
NM4A49,2013,Autres,22042.0,
NM4A49,2013,Bornes Fontaines,0.0,0.0
NM4A49,2013,Industrielle,12515.0,4.47886810693905
NM4A49,2013,Population branchée,217.0,
NM4A49,2014,Administrative,11610.0,4.12504463468839
NM4A49,2014,Autres,8870.0,
NM4A49,2014,Bornes Fontaines,0.0,0.0
NM4A49,2014,Industrielle,16349.0,5.80881608376576
NM4A49,2014,Population branchée,2113.0,18.7101230140895
NM4A49,2015,Administrative,10359.0,3.58472867913874
NM4A49,2015,Autres,25934.0,
NM4A49,2015,Bornes Fontaines,0.0,0.0
NM4A49,2015,Industrielle,24644.0,8.52804841864033
NM4A49,2015,Population branchée,21041.0,47.4273251088221
NM4A49,2016,Administrative,12608.0,4.24939088841752
NM4A49,2016,Autres,73971.0,
NM4A49,2016,Bornes Fontaines,0.0,0.0
NM4A49,2016,Industrielle,27981.0,9.43069530843994
NM4A49,2016,Population branchée,40786.0,35.2324869203342
NM4A49,2017,Administrative,15150.0,4.97319101020307
NM4A49,2017,Autres,69649.0,
NM4A49,2017,Bornes Fontaines,6447.0,3.22062355894016
NM4A49,2017,Industrielle,33796.0,11.0939909822325
NM4A49,2017,Population branchée,95873.0,91.7842359611765
NM4A49,2018,Administrative,2694.0,0.861315223595309
NM4A49,2018,Autres,236990.0,
NM4A49,2018,Bornes Fontaines,1230.0,0.622687436902894
NM4A49,2018,Industrielle,6738.0,2.15424720734417
NM4A49,2018,Population branchée,67270.0,58.3704906959134
NM4A49,2019,Administrative,991.0,0.308588836757529
